"행정구역별(1)","규모별(1)","시점",데이터
"전국","대형(135㎡ 초과)","2020.06",113.0
"전국","대형(135㎡ 초과)","2020.07",114.8
"전국","대형(135㎡ 초과)","2020.08",116.1
"전국","대형(135㎡ 초과)","2020.09",119.5
"전국","대형(135㎡ 초과)","2020.10",121.1
"전국","대형(135㎡ 초과)","2020.11",123.8
"전국","대형(135㎡ 초과)","2020.12",124.2
"전국","대형(135㎡ 초과)","2021.01",124.4
"전국","대형(135㎡ 초과)","2021.02",121.9
"전국","대형(135㎡ 초과)","2021.03",124.9
"전국","대형(135㎡ 초과)","2021.04",127.7
"전국","대형(135㎡ 초과)","2021.05",131.9
"전국","대형(135㎡ 초과)","2021.06",131.7
"전국","대형(135㎡ 초과)","2021.07",129.2
"전국","대형(135㎡ 초과)","2021.08",133.6
"전국","대형(135㎡ 초과)","2021.09",129.4
"전국","대형(135㎡ 초과)","2021.10",133.1
"전국","대형(135㎡ 초과)","2021.11",132.2
"전국","대형(135㎡ 초과)","2021.12",134.5
"전국","대형(135㎡ 초과)","2022.01",130.4
"전국","대형(135㎡ 초과)","2022.02",128.0
"서울","초소형(40㎡ 이하)","2014.01",75.4
"서울","초소형(40㎡ 이하)","2014.02",76.7
"서울","초소형(40㎡ 이하)","2014.03",76.0
"서울","초소형(40㎡ 이하)","2014.04",76.6
"서울","초소형(40㎡ 이하)","2014.05",75.7
"서울","초소형(40㎡ 이하)","2014.06",75.7
"서울","초소형(40㎡ 이하)","2014.07",76.5
"서울","초소형(40㎡ 이하)","2014.08",76.7
"서울","초소형(40㎡ 이하)","2014.09",77.1
"서울","초소형(40㎡ 이하)","2014.10",77.8
"서울","초소형(40㎡ 이하)","2014.11",77.5
"서울","초소형(40㎡ 이하)","2014.12",78.1
"서울","초소형(40㎡ 이하)","2015.01",79.7
"서울","초소형(40㎡ 이하)","2015.02",80.5
"서울","초소형(40㎡ 이하)","2015.03",82.2
"서울","초소형(40㎡ 이하)","2015.04",82.9
"서울","초소형(40㎡ 이하)","2015.05",84.6
"서울","초소형(40㎡ 이하)","2015.06",86.3
"서울","초소형(40㎡ 이하)","2015.07",87.3
"서울","초소형(40㎡ 이하)","2015.08",89.8
"서울","초소형(40㎡ 이하)","2015.09",91.8
"서울","초소형(40㎡ 이하)","2015.10",92.5
"서울","초소형(40㎡ 이하)","2015.11",91.3
"서울","초소형(40㎡ 이하)","2015.12",92.2
"서울","초소형(40㎡ 이하)","2016.01",93.8
"서울","초소형(40㎡ 이하)","2016.02",93.8
"서울","초소형(40㎡ 이하)","2016.03",95.3
"서울","초소형(40㎡ 이하)","2016.04",95.8
"서울","초소형(40㎡ 이하)","2016.05",95.6
"서울","초소형(40㎡ 이하)","2016.06",94.5
"서울","초소형(40㎡ 이하)","2016.07",95.5
"서울","초소형(40㎡ 이하)","2016.08",95.6
"서울","초소형(40㎡ 이하)","2016.09",95.3
"서울","초소형(40㎡ 이하)","2016.10",96.0
"서울","초소형(40㎡ 이하)","2016.11",95.3
"서울","초소형(40㎡ 이하)","2016.12",96.0
"서울","초소형(40㎡ 이하)","2017.01",95.8
"서울","초소형(40㎡ 이하)","2017.02",97.5
"서울","초소형(40㎡ 이하)","2017.03",97.6
"서울","초소형(40㎡ 이하)","2017.04",97.3
"서울","초소형(40㎡ 이하)","2017.05",97.9
"서울","초소형(40㎡ 이하)","2017.06",98.8
"서울","초소형(40㎡ 이하)","2017.07",98.9
"서울","초소형(40㎡ 이하)","2017.08",101.3
"서울","초소형(40㎡ 이하)","2017.09",100.6
"서울","초소형(40㎡ 이하)","2017.10",101.2
"서울","초소형(40㎡ 이하)","2017.11",100.0
"서울","초소형(40㎡ 이하)","2017.12",100.6
"서울","초소형(40㎡ 이하)","2018.01",100.3
"서울","초소형(40㎡ 이하)","2018.02",100.5
"서울","초소형(40㎡ 이하)","2018.03",101.0
"서울","초소형(40㎡ 이하)","2018.04",100.9
"서울","초소형(40㎡ 이하)","2018.05",101.2
"서울","초소형(40㎡ 이하)","2018.06",99.9
"서울","초소형(40㎡ 이하)","2018.07",101.3
"서울","초소형(40㎡ 이하)","2018.08",101.9
"서울","초소형(40㎡ 이하)","2018.09",102.1
"서울","초소형(40㎡ 이하)","2018.10",101.8
"서울","초소형(40㎡ 이하)","2018.11",102.2
"서울","초소형(40㎡ 이하)","2018.12",101.8
"서울","초소형(40㎡ 이하)","2019.01",101.3
"서울","초소형(40㎡ 이하)","2019.02",100.9
"서울","초소형(40㎡ 이하)","2019.03",101.0
"서울","초소형(40㎡ 이하)","2019.04",101.9
"서울","초소형(40㎡ 이하)","2019.05",101.9
"서울","초소형(40㎡ 이하)","2019.06",103.4
"서울","초소형(40㎡ 이하)","2019.07",103.3
"서울","초소형(40㎡ 이하)","2019.08",104.2
"서울","초소형(40㎡ 이하)","2019.09",104.2
"서울","초소형(40㎡ 이하)","2019.10",105.3
"서울","초소형(40㎡ 이하)","2019.11",104.6
"서울","초소형(40㎡ 이하)","2019.12",105.4
"서울","초소형(40㎡ 이하)","2020.01",107.4
"서울","초소형(40㎡ 이하)","2020.02",106.5
"서울","초소형(40㎡ 이하)","2020.03",106.6
"서울","초소형(40㎡ 이하)","2020.04",107.2
"서울","초소형(40㎡ 이하)","2020.05",107.8
"서울","초소형(40㎡ 이하)","2020.06",107.5
